"","TIME","A","Bb","B","C","C#","D","Eb","E","F","F#","G","Ab"
"205",9.473741497,1.12218,0.098063,0.103618,1.36817,0.0627721,0.0117332,0.0990262,0.0970323,2.86848,0.00267036,0,0
"206",9.520181406,1.07049,0.137157,0.590781,1.28497,0.115068,0.00593724,0.102385,0.0585898,2.58801,0.0445924,0.242831,0
"207",9.566621315,0.887949,0.137028,0.910904,1.41977,0.130414,0,0.218483,0.054082,2.11737,0.113332,0.34865,0
"208",9.613061224,0.750135,0.109718,0.93527,1.41131,0.200852,0,0.467453,0.050906,2.29937,0.121207,0.283202,0
"209",9.659501134,0.839843,0.0785234,0.648993,1.31902,0.453279,0,0.668147,0.0532363,2.80209,0.0209637,0.345417,0.0554395
"210",9.705941043,0.922054,0.00288943,0.0311051,1.34261,0.337269,0.271836,0.905726,0.682053,3.34535,0.0847339,0,0.484355
"211",9.752380952,0.714811,0.152946,0.019327,1.18482,0.0790991,1.03988,1.36037,0.682766,2.69395,0.289742,0.151691,0.743725
"212",9.798820862,0.0396391,0.468255,0.0112272,1.16322,0.124287,1.44215,1.41335,0.777888,2.10761,0.318239,0.52414,0.88585
"213",9.845260771,0,0.321853,0,1.43597,0.103524,1.61546,1.71643,0.757528,1.85143,0.279455,0.717045,0.827892
"214",9.89170068,0.000185592,0,0.0688112,0.798121,0.457224,1.15324,0.97939,1.02561,1.68968,0.16363,0.654482,1.12266
"215",9.93814059,0.0218669,0.0231049,0.0818235,0.722824,0.851015,0.241686,0.658529,1.24069,0.855269,0.521396,0.0671501,1.45879
"216",9.984580499,0.020389,0.0272454,0.0704385,0.495412,0.911896,0.31906,0.571079,1.4336,1.0028,0.566134,0.0450388,1.49356
"217",10.031020408,0.0197852,0.168857,0.098633,0.438984,1.02275,0.19955,0.646411,1.16051,1.28697,0.594649,0.0390989,1.35971
"218",10.077460317,0.015539,0.635144,0.163819,0.517569,0.758594,0.375485,0.818778,0.597662,1.49441,0.545907,0.310284,1.29674
"219",10.123900227,0,1.37377,0.00408076,0.790966,0.461293,0.658943,1.89043,0.270945,0.721304,0.158095,0.939467,0.847987
"220",10.170340136,0.0249585,2.22528,0.000388379,0.104216,0.364213,0.449121,2.65808,0.0934252,0.16455,0.0741327,1.28031,0.405355
"221",10.216780045,2.56436e-05,1.66963,0.00057538,0,0.393582,0.316201,3.31599,0.0308016,0.218072,0.0485714,1.18885,0.115768
"222",10.263219955,0,1.43934,0,0,0.477697,0.285264,3.39973,0.0499227,0.398196,0.0221589,1.09832,0.473409
"223",10.309659864,0,1.24973,0.0146575,0.476278,0.511805,0.299796,3.15444,0.507955,1.14248,0.0241266,1.02564,0.366581
"224",10.356099773,0.110781,0.878047,0.00921446,1.27461,0.560086,0.697556,1.96243,0.59264,2.41441,0.0133738,0.661741,0.214949
"225",10.402539683,0.47796,0.17189,0.0115711,1.38923,0.335172,0.502604,1.16124,0.445831,3.33136,0.0727374,0.476705,0.078723
"226",10.448979592,0.594289,0.0230471,0.170586,1.3248,0.159794,0.278836,0.692149,0.486156,3.54066,0.100539,0.23215,0.43154
"227",10.495419501,0.506037,0.0270171,0.279335,1.16727,0.138686,0.38559,0.584977,0.534081,3.64413,0.114604,0,0.813572
"228",10.54185941,0.491843,0.328631,0.159209,1.16375,0.151537,0.40044,0.622571,0.487415,3.61127,0.0764166,0,0.87834
"229",10.58829932,0.51281,0.638813,0.184241,1.22717,0.162532,0.436675,0.779825,0.258581,3.63671,0.0781007,0,0.832056
"230",10.634739229,0.206768,0.717058,0.00343606,1.33011,0.139121,0.461248,0.934479,0.729113,3.11103,0.0716187,0.0789786,0.54633
"231",10.681179138,0.00119307,0.886008,0.00631077,0.953299,0.0858154,0.401662,1.81273,1.6684,0.845175,0.0354884,0.784101,0.239359
"232",10.727619048,0.00993074,1.01178,0.0152233,0.645084,0.132382,0.20872,2.56344,1.44465,0.460186,0.00712421,0.969984,0.280535
"233",10.774058957,0.0174266,1.27097,0.0166017,0.270881,0.116846,0.216696,3.25386,0.694551,0.502751,0.0247743,1.09364,0.608121
"234",10.820498866,0.0292241,1.26179,0.0281979,0.0590788,0.138478,0.234479,3.41477,0.032832,0.437675,0.0416839,1.16601,0.686976
"235",10.866938776,0.0347283,1.26764,0.0244273,0.0275015,0.144898,0.401406,3.43752,0.0795981,0.541743,0.00625131,1.03845,0.409136
"236",10.913378685,0.0622184,1.28702,0.0245586,0.0213767,0.057932,0.512495,3.34685,0.0660308,0.553937,0.132882,0.979829,0.469834
"237",10.959818594,0.165032,1.37966,0.024265,0.0422195,0.00321053,0.845725,2.69176,0.0545571,0.558754,0.501052,0.865995,0.770786
"238",11.006258503,0.294813,1.21997,0.0223639,0.447963,0,0.740723,2.30809,0.0282808,0.423712,1.00172,0.840857,0.911429
"239",11.052698413,0.230538,0.755432,0.21683,0.82445,0.0985525,0.446844,2.62708,0.0957953,0.477082,0.859723,0.417166,0.831713
"240",11.099138322,0.94385,0.368428,0,1.14921,0.233992,0.36562,2.88644,0.112443,0.948744,0.29094,0.543002,0.921399
"241",11.145578231,1.17075,0,0.0206747,1.0664,0.236238,0.975291,1.92071,0.441325,1.42713,0.156574,0.555369,0.778808
"242",11.192018141,1.19483,0,0.0131597,1.17393,0.359917,2.16781,1.07084,0.501667,1.48738,0.0830925,0.524578,0.503532
"243",11.23845805,1.21364,0,0,1.56687,0.468006,2.44166,0.677225,0.481987,1.25766,0.0222909,0.907366,0.414996
"244",11.284897959,1.08308,0.0394989,0.00113886,1.78182,0.375794,2.62655,0.526713,0.398586,0.703924,0.198495,1.1963,0.363521
"245",11.331337868,0.727193,0.0620583,0.00792727,1.55702,0,3.39721,0.290368,0.233443,0.367523,0.233589,1.20826,0.671019
"246",11.377777778,0.872694,0.0679016,0.013635,0.894728,0.0117962,3.65025,0.0812845,0.146171,0.424751,0.289892,1.13165,0.959798
"247",11.424217687,1.12206,0.0626199,0.0250558,0.453562,0.0392133,4.00604,0.109387,0.0567978,0.521398,0.395243,0.62684,0.790434
"248",11.470657596,1.37241,0.0440956,0.0532317,0.838069,0.37216,3.76439,0.418506,0.0499416,0.943536,0.403866,0.231263,0.679415
"249",11.517097506,1.43824,0.0340859,0.0512072,1.06071,0.389274,3.38739,0.417603,0.243245,1.16742,0.310666,0.190882,0.810331
"250",11.563537415,1.46904,0.0670652,0.0304188,1.14642,0.410499,3.14427,0.365888,0.436061,0.994231,0.34021,0.285819,0.697985
"251",11.609977324,1.70097,0.130582,0.0335457,1.17082,0.331649,2.94173,0.166713,0.488559,0.87212,0.330865,0.468011,0.600668
"252",11.656417234,1.66747,0.124989,0.024508,1.2823,0.138082,2.96692,0.206001,0.582696,0.362003,0.384012,0.498909,0.382245
"253",11.702857143,1.53338,0.0126673,0.182408,1.02349,0.0264506,2.78709,0.412581,0.694294,0.0182885,0.411071,0.392986,0.554511
"254",11.749297052,1.70153,0,0.0159161,0.886209,0.00120363,2.40005,0.817684,0.555612,0.0332775,0.271051,0.591386,0.325794
"255",11.795736961,1.68117,0,0.000318219,1.40815,0.0147095,2.30274,0.490632,0.580445,0.29843,0.0937187,0.755088,0.675593
"256",11.842176871,1.70319,0,0.0660339,1.75796,0.33206,1.67342,0.402274,0.536552,0.485837,0.292171,0.820635,0.546699
"257",11.88861678,1.54232,0,0.111907,2.20736,0.561381,1.23407,0.696948,0.637294,0.506423,0.383362,0.939413,0.427244
"258",11.935056689,1.25156,0,0.0330463,2.72271,0.364401,1.07995,0.817111,0.581017,0.352393,0.569164,1.04858,0.510285
"259",11.981496599,0.69747,0.197345,0.0122745,3.10802,0.0979078,0.88759,0.843354,0.598693,0.0826395,0.559026,1.23509,0.421912
"260",12.027936508,0.151786,0.293109,0.000549337,3.40926,0.0274669,0.445116,0.839371,0.769296,0.148302,0.333779,1.53576,0.466172
"261",12.074376417,0.248758,0.189468,0.000370198,3.64734,0.023241,0.55673,0.62995,0.719748,0,0.123441,1.54649,0.658
"262",12.120816327,1.42893,0.00272677,0.00192948,3.12039,0.0115025,0.670505,0.172366,0.85836,0.0364909,0,0.675047,0.50545
"263",12.167256236,1.50214,0.00253695,0.0033104,2.85631,0.0575484,0.493325,0.198068,0.730638,0.0605585,0.0476567,0.688669,0.219624
"264",12.213696145,1.56332,0.0015079,0.0037566,2.76021,0.0583021,0.202939,0.284012,0.268633,0.0544663,0.0769444,1.12333,0.038591
"265",12.260136054,1.5114,0.0013408,0.0379155,2.7036,0.0732736,0,0.818484,0.0948715,0.0325816,0.0830128,1.20072,0.0210413
"266",12.306575964,1.21557,0.0339175,0.0735078,2.54456,0.127575,0.151275,1.28482,0.0842588,1.48028e-05,0.0734424,1.28928,0.0101925
"267",12.353015873,1.03082,0.092706,0.134755,2.57388,0.183212,0.360655,1.30971,0.0580753,0.0229213,0.121584,1.28562,0.01209
"268",12.399455782,0.922838,0.0502784,0.151137,2.87806,0.258628,0.469026,1.22608,0.0499072,0,0.221259,1.17318,0
"269",12.445895692,1.04101,0.00513903,0.00259841,2.94794,0.264181,0.404052,1.25518,0.131367,0.399006,0.248771,1.10004,0.0862331
"270",12.492335601,0.781862,0.000761362,0,3.04684,0.0638421,0.775628,1.45644,0.581144,0.598918,0.310929,1.2674,0.671691
"271",12.53877551,0,0.374128,0,3.14169,0.0894938,0.792731,1.54643,0.690075,0.424354,0.35384,1.39164,0.792577
"272",12.58521542,0,0.340634,0,3.23967,0.085024,1.14221,1.50543,0.677927,0.378653,0.332088,1.42432,0.741465
"273",12.631655329,0,0.433332,0,3.34798,0.144385,1.1846,1.26856,0.656119,0.295388,0.26869,1.56029,0.633143
"274",12.678095238,0.0250904,0.35083,0,2.86873,0.130101,0.691041,0.898202,1.18295,0.372479,0.289874,1.24275,0.671142
"275",12.724535147,0.0321507,0.199238,0.00139521,2.46076,0.409733,0.506944,0.525493,1.54753,0.287746,0.656298,0.809186,1.01902
"276",12.770975057,0.0373394,0.105236,0.00242363,2.2206,0.526629,0.504424,0.560085,1.55232,0.215555,0.688613,0.852118,1.20223
"277",12.817414966,0.0428787,0.130226,0.0029592,1.97619,0.539547,0.419286,0.703231,1.46161,0.176712,0.717691,0.842872,1.1559
"278",12.863854875,0.0883312,0.651728,0.00335416,1.56246,0.467519,0.376228,1.36774,1.17037,0.101864,0.601485,0.980432,1.02025
"279",12.910294785,0.24458,1.06557,0.00236366,0.954267,0.368023,0.465279,2.68305,0.820358,0.118661,0.0510301,1.41743,0.658691
"280",12.956734694,0.0522156,1.01561,0,1.3152,0.169224,0.403132,2.99917,0.870039,0.0275293,0.0118103,1.81785,0
"281",13.003174603,0,0.277484,0,1.44732,0.18156,0.324603,3.03697,0.943229,0.254711,0.017235,1.64355,0.476872
"282",13.049614512,0,0.290031,0,1.38537,0.130964,0.441412,2.874,0.952262,0.37265,0.323493,1.30415,0.714508
"283",13.096054422,0,0.32787,0.0247612,1.52242,0.142124,0.589854,2.68829,0.887029,0.31057,0.401688,1.12142,0.91517
"284",13.142494331,0.0329106,0.418679,0,1.44405,0.346588,0.889725,2.70398,0.825422,0.214123,0.312536,1.12387,0.69915
"285",13.18893424,0.0406482,0.286291,0,1.20671,0.704634,0.74767,1.32914,1.4604,0.332984,0.534045,0.613956,0.956863
"286",13.23537415,0.061122,0.164872,0.129493,0.981031,0.736599,0.32928,0.656594,1.64315,0.237116,0.706336,0.491762,1.11633
"287",13.281814059,0.0491897,0.0275209,0.189694,0.600478,0.809344,0.393183,0.544272,1.6798,0.262572,0.730365,0.633784,1.44407
"288",13.328253968,0.0443681,0.38168,0.00222369,0.552265,0.748186,0.38627,0.693187,1.76154,0.200731,0.767414,0.699439,1.36635
"289",13.374693878,0.0482546,0.789537,0.0699105,0.593168,0.388033,0.401646,1.12964,1.60552,0.06985,0.626579,1.16454,1.03276
"290",13.421133787,1.57048e-05,1.2411,0.00198438,1.1128,0.248707,0.819682,1.61899,1.19262,0.0150455,0.11922,2.40241,0.555269
"291",13.467573696,0,1.02246,0,1.41551,0.200729,0.670031,1.73804,1.16855,0.0227504,0.108832,2.6298,0.220688
"292",13.514013605,0.000366805,2.17664,0,1.25753,0,0.385997,1.57678,1.13851,0.357878,0.0641718,2.37527,0.168484
"293",13.560453515,0.000268814,2.36248,0,1.36607,0,0.452665,1.20443,1.15559,0.330944,0.00549599,2.12354,0.159457
"294",13.606893424,0.000211033,2.43945,0,1.65042,0,0.448874,1.03201,0.912367,0.323191,0,1.69728,0.208245
"295",13.653333333,4.42341e-05,2.41419,0.000271983,1.61606,0,0.350568,1.48531,0.611024,0.328728,0,1.45809,0.157121
"296",13.699773243,0,2.29255,0.0021954,1.48893,0,0.312952,2.11569,0.299668,0.34232,0.0142193,1.46254,0.123643
"297",13.746213152,0,2.19179,0.0037729,1.42496,0,0.324788,2.45983,0.0868125,0.353913,0.141211,1.56598,0.16603
"298",13.792653061,0.000430342,2.00392,0.00157108,1.44556,0,0.453356,2.64124,0.034395,0.352331,0.147326,1.80454,0.179638
"299",13.839092971,1.61794e-06,1.7039,0.0458758,1.28714,0.260984,0.353079,2.87015,0.663324,0.459326,0.0196973,1.71412,0.159786
"300",13.88553288,0,1.09469,0.0349261,0.891885,0.179988,1.35489,2.55594,0.770255,0.231091,0.2623,2.01523,0.450699
"301",13.931972789,0.0771002,0.636607,0.0138308,0.449652,0.0843266,1.59706,2.14748,0.931096,0.170329,0.408028,1.63097,0.774555
"302",13.978412698,0.13708,0.768273,0,0.323432,0.0236562,1.6221,2.08153,0.884674,0.108003,0.38411,1.5141,0.756064
"303",14.024852608,0.182618,0.877819,0,0.496052,0.0374567,1.67912,2.21723,0.773878,0.102576,0.250373,1.51087,0.568637
"304",14.071292517,0.188471,0.977081,0,0.893402,0.0306391,1.6227,2.30978,0.708287,0.0950377,0.0188292,1.91003,0.334499
"305",14.117732426,0.140276,0.355762,0.00273167,1.36109,0.0100633,1.40997,2.54492,0.801298,0.114345,0.00603553,2.19248,0.436824
"306",14.164172336,0.190346,0.219987,0.00249936,1.59043,0.01831,0.730125,2.85031,0.9783,0.0815364,0.0108812,2.3636,0.467615
"307",14.210612245,0.951329,0.379029,0.25527,1.60348,0.3328,0.0259581,2.54992,0.93651,0.0816494,0.0138888,2.17069,0.303638
"308",14.257052154,1.3282,0.335934,0.0744573,1.95668,0.823835,0.375875,1.89748,0.581144,0,0.429579,0.860383,0.594571
"309",14.303492063,1.75591,0.135389,0.0534796,2.04308,0.682851,0.464901,1.56576,0.765859,0.141202,0.633363,0.306838,0.697104
"310",14.349931973,1.74946,0.117952,0.0391213,2.05372,0.695222,0.533622,1.53094,0.784105,0.284355,0.405551,0.324916,0.61085
"311",14.396371882,1.47101,0.268806,0.0413887,2.05241,0.628254,0.56539,1.71834,0.752168,0.307802,0.223037,0.671917,0.483194
"312",14.442811791,1.25359,0.611751,0.0286221,2.07217,0.178992,0.804444,1.83809,0.678087,0.163649,0.113057,0.951982,0.639708
"313",14.489251701,0.696912,0.900925,0.00808479,2.40733,0.063173,0.828241,1.78361,0.768005,0.0708815,0,1.54918,0.736776
"314",14.53569161,0.20919,0.925617,2.36281e-05,2.29439,0.0289504,0.442898,1.93252,0.736493,0.109781,0.0110351,1.53021,0.401158
"315",14.582131519,1.30055,0.691221,0.0108239,1.64001,0.370396,0.948599,1.48096,0.430517,0.691397,0.124957,0.917613,0.353024
"316",14.628571429,1.59347,0.47144,0.0414653,1.51475,0.722764,1.25174,0.858387,0.692285,0.703105,0.353942,0.78615,0.346136
"317",14.675011338,1.69111,0.544431,0.0511409,1.62246,0.817675,1.48521,0.484249,0.788948,0.558861,0.402862,0.624544,0.294185
"318",14.721451247,1.52992,0.733386,0.000440325,1.73516,0.728342,1.42395,0.60847,0.782395,0.428654,0.363827,0.613171,0.325188
"319",14.767891156,1.14425,0.851818,0.00288018,1.59722,0.468146,1.27044,1.50474,0.637938,0.446312,0.200288,0.847208,0.267086
"320",14.814331066,0.894792,0.746817,0.00272409,1.81067,0.0102872,1.27671,1.96626,0.750947,0.023699,0.00181376,1.41257,0.400716
"321",14.860770975,0.195855,0.215421,0.00047426,2.16524,0.0243921,0.78907,2.36422,0.591424,0.0032124,0,2.08752,0.628753
"322",14.907210884,1.16762,0.00243045,0.00221451,1.89819,0.0125147,0.714183,2.51416,0.521409,0,0.00494156,1.42077,0.347188
"323",14.953650794,1.41544,0.002355,0.00452136,1.86644,0.0543432,0.260839,2.16884,0.765432,0.00983407,0.00250754,0.954718,0.131163
"324",15.000090703,1.45528,0.00123676,0.00486231,1.98964,0.0441359,0.00765861,1.91682,0.817807,0.0153231,0.0239051,1.0234,0
"325",15.046530612,1.35246,0.0290998,0.0783267,2.07279,0.0764793,0.0047295,1.83688,0.850835,0,0.0934669,1.17376,0
"326",15.092970522,1.02012,0.169533,0.549706,1.79852,0.12131,0,1.88563,0.667206,0.0677556,0.11709,1.35302,0.0240712
"327",15.139410431,1.06347,0.196084,0.705808,1.48245,0.182323,0,2.10479,0.589395,0.0720477,0.0851479,1.30759,0
"328",15.18585034,1.28211,0.138337,0.59221,1.43507,0.307569,0.0728718,2.12622,0.541893,0.0686923,0.0320943,1.34912,0
"329",15.232290249,1.13411,0.00304049,0.037487,1.82983,0.360036,0.848365,2.00634,0.953687,0.424291,0.0450729,1.20507,0
"330",15.278730159,0.281787,0.550052,0,0.883793,0.120465,1.92717,1.94886,0.748222,0.348772,0.0988776,1.42466,0.913214
"331",15.325170068,0,1.06596,0.0460164,0.523466,0.117831,1.73714,1.86308,0.820223,0.196879,0.183986,1.58166,1.13647
"332",15.371609977,0,0.986471,0.0869061,0.491383,0.0840334,1.63726,1.91436,0.84197,0.165432,0.215981,1.46313,1.21733
"333",15.418049887,0.0172162,0.664006,0.0262807,0.470334,0.145752,1.40141,2.20934,0.837671,0.186203,0.0616902,1.37352,1.02626
"334",15.464489796,0.06095,0.0117146,0,0.569859,0.628981,0.483227,2.01544,1.19855,0.310963,0.195105,1.22886,0.707146
"335",15.510929705,0.0479144,0.00271008,0.212735,0.700173,0.893131,0.316359,0.949,1.54503,0.276629,0.57084,0.468944,0.939459
"336",15.557369615,0.0703018,0.00963517,0.156245,0.601334,0.851077,0.403997,0.902029,1.68368,0.190643,0.666377,0.347367,1.11782
"337",15.603809524,0.178821,0.199499,0.00244255,0.493858,0.783174,0.502403,1.14216,1.61244,0.167052,0.704687,0.490435,1.14669
"338",15.650249433,0.10291,0.61334,0.00284436,0.327856,0.469698,0.670798,1.51166,1.36471,0.1088,0.555924,1.03897,1.04864
"339",15.696689342,0,1.37533,0.00300908,0.709583,0.234256,1.11242,2.13367,0.992544,0.0891247,0.0129583,2.29379,0.576238
"340",15.743129252,0.000292563,1.28181,0,1.31096,0.109587,0.76488,2.11995,1.13947,0.0300321,0.0552941,2.89937,0.0461816
"341",15.789569161,0,0.488764,0,1.17004,0.105659,1.01103,2.05102,1.16761,0.510678,0,2.22315,0.556101
"342",15.83600907,0,0.447031,0.0365649,0.988889,0.0848469,1.20588,2.23463,0.926389,0.529928,0.279951,1.47866,1.14422
"343",15.88244898,0,0.39797,0.0428435,0.434272,0.244075,1.3175,2.13787,0.829324,0.425096,0.388087,1.23417,1.35716
"344",15.928888889,0,0.169188,0.00345169,0.422137,0.386007,1.65577,2.03613,1.08015,0.222646,0.143792,1.10491,1.01435
"345",15.975328798,0.0187382,0.000167458,0.0520795,0.773147,0.887876,0.929264,1.29214,1.29078,0.324705,0.203343,1.05073,0.394855
"346",16.021768707,0.0643841,0.0122198,0.306763,0.899822,0.806619,0.3553,0.854332,1.40473,0.222988,0.54786,0.470883,0.722951
"347",16.068208617,0.0521031,0.0178377,0.387742,0.742926,0.748471,0.401912,0.771265,1.43857,0.248687,0.61853,0.554882,0.99005
"348",16.114648526,0.123027,0.39906,0.104093,0.779403,0.767634,0.390809,0.926025,1.52163,0.149603,0.672567,0.743517,0.95281
"349",16.161088435,0.109347,1.04839,0.0027525,0.755537,0.381067,0.447169,1.85816,1.25962,0.07492,0.50074,0.887988,0.831641
"350",16.207528345,0.0112982,1.47336,0.000926474,0.70832,0.222815,0.467254,2.37182,0.979938,0.0586417,0.00837479,1.71883,0.519068
"351",16.253968254,0.000160568,1.50736,0,0.688844,0.119354,0.360575,2.54114,1.12952,0.051532,0,2.50182,0.120896
"352",16.300408163,0.000184992,2.33198,0,0.180828,0.0152789,0.248051,2.11148,1.13506,0.349778,0,2.31941,0.101449
"353",16.346848073,0.000154353,2.18003,0,0.167149,0.0156245,0.24905,1.7124,0.895403,0.351355,0,2.26745,0.228959
"354",16.393287982,8.92019e-05,2.17864,0,0.250072,0.0179323,0.243773,1.68139,0.674416,0.350226,0,2.17974,0.250021
"355",16.439727891,0,2.25247,0.00110745,0.327952,0.00104847,0.292249,1.37016,0.792871,0.340716,0,1.82587,0.317726
"356",16.4861678,0,2.39266,0.00272994,0.771428,0.0264311,0.535744,1.01631,0.96363,0.324729,0.00374617,1.65559,0.129705
"357",16.53260771,0,2.53309,0.00359032,1.22242,0,0.594033,0.975005,0.905949,0.300493,0.0157606,1.89608,0.176817
"358",16.579047619,0.00034576,2.41826,0.0506469,1.26402,0,0.748433,1.35328,0.643216,0.325123,0.0444296,1.92126,0.173266
"359",16.625487528,3.40169e-05,1.99096,0.0749498,0.936252,0.125098,1.03455,2.14544,0.754849,0.415423,0.0403304,1.51638,0.513953
"360",16.671927438,0,1.14992,0.0458609,0.640582,0.20489,1.31365,2.56068,0.689422,0.404651,0.146346,1.73783,0.710212
"361",16.718367347,0,0.558915,0.0595521,0.323767,0.192406,1.57597,2.34391,0.671872,0.267858,0.193934,1.58336,0.965165
"362",16.764807256,0.0776413,0.47264,0.0389642,0.474785,0.0511683,1.66887,2.19499,0.623923,0.116554,0.181899,1.62262,0.875892
"363",16.811247166,0.176032,0.310463,0.0407803,1.15068,0.03548,1.72828,2.16143,0.553643,0.0959696,0.0546193,1.79005,0.538894
"364",16.857687075,0.191529,0.3894,0.121306,1.46809,0.0233896,1.70504,2.00586,0.575406,0.09087,0.00226779,1.90897,0.449839
"365",16.904126984,0.155063,0.494832,0.00415506,1.5292,0.0161095,1.29114,2.25248,0.94848,0.0952452,0.00559361,1.89959,0.583336
"366",16.950566893,0.291492,0.671444,0.00238348,1.91922,0.0260182,0.314121,2.4777,1.28243,0.0592335,0.00795647,2.13904,0.556417
"367",16.997006803,1.113,0.637053,0.190931,2.10007,0.251119,0.137474,1.95939,0.567154,0.22139,0.127078,1.29262,0.734477
"368",17.043446712,1.47509,0.00207421,0.105029,2.108,0.543805,0.194432,1.58985,0.706698,0.720995,0.259123,0.40953,0.801686
"369",17.089886621,1.66553,0.00206578,0.120975,2.14875,0.689795,0.373116,1.05132,0.695249,0.94527,0.244871,0.174889,0.848684
"370",17.136326531,1.65778,0.0094956,0.0764066,2.18052,0.871302,0.761838,0.964521,0.689977,0.984945,0.249844,0.10792,0.772784
"371",17.18276644,1.58012,0.04791,0.0661987,2.23072,0.876004,0.911448,0.955548,0.73703,0.840183,0.249119,0.217834,0.665715
"372",17.229206349,1.26431,0.0522971,0.0786061,2.30426,0.58244,0.746781,1.54102,0.76224,0.440719,0.166001,0.659128,0.538761
"373",17.275646259,1.01198,0.151272,0.00804198,1.67288,0.087859,0.773441,2.66477,0.464176,0.0327638,0.0187938,1.6109,0.520009
"374",17.322086168,1.07639,0,0.00661948,1.48122,0.37916,1.24933,2.36191,0.0629025,0.229435,0.0145257,1.14425,0.23501
"375",17.368526077,1.88253,0.0610103,0.0355757,1.94629,0.68052,0.536479,1.25799,0.0691697,1.01081,0.377613,0,0.580427
"376",17.414965986,2.06716,0.225491,0.000409141,1.92635,0.863637,0.568728,0.844436,0.66333,0.915532,0.504863,0,0.350246
"377",17.461405896,2.10748,0.27806,0,1.99854,0.860468,0.712612,0.796246,0.891592,0.865494,0.511626,0.00294657,0.36066
"378",17.507845805,1.96945,0.226895,0.00093028,2.0384,0.710282,0.951645,0.817166,0.963729,0.883544,0.43129,0.279068,0.551545
"379",17.554285714,1.52644,0.0498077,0.0323043,2.06837,0.565954,1.21169,1.24263,0.928998,0.659021,0.218393,0.832674,0.562517
"380",17.600725624,0.74206,0.340026,0.0284143,1.85123,0.0691171,1.05001,2.34357,0.542214,0.0308138,0.00227301,2.19627,0.622007
"381",17.647165533,0.455746,0.00158123,0.00180081,1.62978,0.0562889,0.989851,2.86314,0.453598,0.00805396,7.17782e-05,2.25841,0.528648
